           sum      HER2      ELSE
3251  1.948512  0.973320  0.975192
3252  1.914816  0.931734  0.983082
3253  1.924744  0.943908  0.980835
3254  1.965860  0.978400  0.987460
3255  1.837083  0.852202  0.984880
3256  1.840309  0.854125  0.986185
3257  1.853281  0.870748  0.982533
3258  1.788534  0.810605  0.977928
3259  1.741400  0.782196  0.959205
3260  1.938607  0.963905  0.974702
3261  1.865266  0.876856  0.988410
3262  1.776139  0.816141  0.959997
3263  1.955464  0.968046  0.987417
3264  1.961955  0.969669  0.992286
3265  1.939259  0.959437  0.979822
3266  1.862772  0.882064  0.980708
3267  1.846458  0.862459  0.983998
3268  1.958063  0.971210  0.986853
3269  1.876401  0.887790  0.988611
3270  1.870721  0.898307  0.972414
3271  1.496945  0.513849  0.983096
3272  1.967864  0.991971  0.975893
3273  1.763735  0.800368  0.963367
3274  1.883487  0.896846  0.986641
3275  1.955086  0.964733  0.990353
3276  1.839821  0.870867  0.968954
3277  1.846344  0.874261  0.972083
3278  1.368999  0.401954  0.967045
3279  1.907583  0.920282  0.987301
3280  1.886389  0.898354  0.988035
3281  1.634618  0.659279  0.975339
3282  1.915851  0.928649  0.987202
3283  1.969115  0.985904  0.983211
3284  1.869662  0.877004  0.992658
3285  1.940277  0.964416  0.975861
3286  1.926531  0.967237  0.959295
3287  1.925694  0.941935  0.983759
3288  1.911451  0.919447  0.992004
3289  1.934721  0.943707  0.991014
3290  1.471591  0.486075  0.985516
3291  1.600131  0.641299  0.958831
3292  1.761402  0.777536  0.983866
3293  1.638418  0.667062  0.971356
3294  1.718079  0.747766  0.970313
3295  1.956600  0.969132  0.987468
3296  1.360377  0.386602  0.973775
3297  1.684009  0.697089  0.986920
3298  1.605365  0.614897  0.990469
3299  1.838915  0.874815  0.964100
3300  1.957443  0.971429  0.986015
3301  1.904616  0.914720  0.989896
3302  1.259871  0.288330  0.971541
3303  1.459301  0.483725  0.975576
3304  1.678467  0.709790  0.968677
3305  1.831203  0.847794  0.983409
3306  1.121993  0.167613  0.954380
3307  1.319266  0.350237  0.969029
3308  1.656575  0.680850  0.975725
3309  1.711942  0.739423  0.972519
3310  1.872638  0.900731  0.971907
3311  1.901850  0.919010  0.982840
3312  1.932933  0.956831  0.976102
3313  1.938171  0.952873  0.985298
3314  1.662668  0.691003  0.971665
3315  1.932686  0.962486  0.970201
3316  1.767660  0.791585  0.976075
3317  1.907903  0.925026  0.982877
3318  1.957603  0.979542  0.978061
3319  1.323916  0.357186  0.966730
3320  1.751214  0.788272  0.962943
3321  1.802079  0.819247  0.982832
3322  1.759993  0.769447  0.990546
3323  1.637201  0.665348  0.971853
3324  1.843556  0.869827  0.973729
3325  1.940276  0.959380  0.980896
3326  1.952503  0.972651  0.979852
3327  1.815106  0.829584  0.985522
3328  1.900131  0.927992  0.972139
3329  1.896788  0.907105  0.989683
3330  1.989534  0.995693  0.993842
3331  1.983506  0.988859  0.994646
3332  1.977625  0.992287  0.985339
3333  1.557735  0.568199  0.989536
3334  1.756139  0.793181  0.962958
3335  1.948618  0.983412  0.965206
3336  1.879917  0.892477  0.987440
3337  1.962703  0.988565  0.974138
3338  1.708510  0.724824  0.983686
3339  1.890337  0.916388  0.973949
3340  1.813371  0.851175  0.962197
3341  1.908195  0.929659  0.978537
3342  1.911901  0.927454  0.984447
3343  1.886360  0.907559  0.978800
3344  1.882249  0.914031  0.968218
3345  1.944773  0.951563  0.993210
3346  1.754373  0.789483  0.964890
3347  1.709419  0.748753  0.960667
3348  1.940110  0.965868  0.974242
3349  1.945775  0.957206  0.988569
3350  1.939292  0.957370  0.981922
3351  1.906083  0.937041  0.969042
3352  1.932238  0.968521  0.963717
3353  1.942795  0.957358  0.985437
3354  1.210572  0.233007  0.977566
3355  1.806096  0.835895  0.970201
3356  1.930785  0.938688  0.992097
3357  1.971325  0.987188  0.984137
3358  1.816859  0.832276  0.984582
3359  1.826032  0.861327  0.964705
3360  1.798216  0.804926  0.993290
3361  1.857218  0.881680  0.975537
3362  1.846625  0.868524  0.978101
3363  1.899271  0.927453  0.971819
3364  1.904140  0.909988  0.994153
3365  1.642040  0.672797  0.969243
3366  1.953776  0.963870  0.989906
3367  1.847137  0.870445  0.976692
3368  1.846333  0.865255  0.981079
3369  1.952788  0.979022  0.973766
3370  1.935852  0.962631  0.973221
3371  1.858339  0.877927  0.980412
3372  1.442793  0.487454  0.955339
3373  1.708831  0.734811  0.974020
3374  1.816190  0.836174  0.980015
3375  1.849957  0.867589  0.982368
3376  1.922070  0.955437  0.966632
3377  1.889299  0.901511  0.987788
3378  1.970118  0.979014  0.991104
3379  1.961974  0.976480  0.985494
3380  1.895840  0.910817  0.985023
3381  1.859663  0.868548  0.991115
3382  1.968126  0.982289  0.985836
3383  1.972844  0.991356  0.981488
3384  1.909246  0.937086  0.972160
3385  1.552935  0.561466  0.991469
3386  1.878178  0.901954  0.976223
3387  1.872820  0.899765  0.973055
3388  1.816435  0.855615  0.960820
3389  1.826547  0.843780  0.982767
3390  1.853889  0.892705  0.961184
3391  1.761779  0.780146  0.981633
3392  1.950813  0.973019  0.977793
3393  1.830801  0.855606  0.975196
3394  1.948534  0.970619  0.977915
3395  1.975230  0.984645  0.990586
3396  1.966364  0.979288  0.987076
3397  1.880598  0.906737  0.973860
3398  1.552597  0.579908  0.972688
3399  1.829860  0.858253  0.971607
3400  1.925650  0.947605  0.978045
3401  1.893078  0.924587  0.968492
3402  1.976793  0.991850  0.984942
3403  1.967470  0.973933  0.993538
3404  1.898721  0.923195  0.975525
3405  1.740524  0.752487  0.988037
3406  1.820742  0.827919  0.992823
3407  1.778291  0.804000  0.974292
3408  1.706040  0.724818  0.981222
3409  1.906617  0.942436  0.964181
3410  1.555229  0.572402  0.982827
3411  1.843506  0.870294  0.973211
3412  1.109597  0.117936  0.991661
3413  1.386671  0.397786  0.988886
3414  1.898449  0.917312  0.981137
3415  1.866444  0.885721  0.980723
3416  1.685840  0.696732  0.989108
3417  1.928827  0.949575  0.979252
3418  1.944913  0.971361  0.973553
3419  1.886870  0.906551  0.980319
3420  1.920578  0.956345  0.964233
3421  1.964940  0.981715  0.983225
3422  1.936426  0.955570  0.980856
3423  1.876240  0.897515  0.978725
3424  1.915446  0.933406  0.982040
3425  1.942931  0.967145  0.975786
3426  1.878510  0.905474  0.973036
3427  1.902162  0.917139  0.985023
3428  1.899091  0.906147  0.992944
3429  1.970593  0.975875  0.994718
3430  1.874117  0.890257  0.983860
3431  1.946141  0.956545  0.989596
3432  1.661134  0.694842  0.966293
3433  1.792891  0.827662  0.965229
3434  1.974561  0.993174  0.981388
3435  1.959386  0.978586  0.980800
3436  1.784991  0.808322  0.976669
3437  1.791203  0.825678  0.965526
3438  1.898946  0.916272  0.982674
3439  1.759355  0.776423  0.982932
3440  1.959593  0.966050  0.993544
3441  1.664587  0.680548  0.984039
3442  1.635199  0.648548  0.986651
3443  1.950202  0.979504  0.970698
3444  1.770177  0.798545  0.971632
3445  1.846784  0.858464  0.988320
3446  1.920012  0.946471  0.973542
3447  1.438106  0.448585  0.989522
3448  1.952552  0.969740  0.982812
3449  1.871601  0.889472  0.982128
3450  1.964318  0.983882  0.980436
3451  1.649784  0.670002  0.979782
3452  1.821209  0.860390  0.960818
3453  1.678146  0.700763  0.977383
3454  1.860908  0.881069  0.979839
3455  1.725941  0.740060  0.985881
3456  1.875419  0.901092  0.974326
3457  1.794067  0.828629  0.965438
3458  1.850636  0.879040  0.971596
3459  1.443243  0.458938  0.984305
3460  1.767269  0.780278  0.986991
3461  1.608553  0.629146  0.979407
3462  1.618534  0.638063  0.980471
3463  1.803806  0.813940  0.989866
3464  1.969930  0.994133  0.975796
3465  1.922963  0.933037  0.989926
3466  1.945050  0.964764  0.980286
3467  1.915979  0.944761  0.971218
3468  1.962678  0.986568  0.976110
3469  1.079565  0.111866  0.967698
3470  1.897075  0.928280  0.968795
3471  1.981227  0.993788  0.987440
3472  1.551013  0.566457  0.984555
3473  1.550487  0.575848  0.974639
3474  1.876741  0.896630  0.980111
3475  1.179626  0.226464  0.953162
3476  1.493320  0.503638  0.989682
3477  1.986174  0.997064  0.989110
3478  1.955586  0.977733  0.977852
3479  1.810380  0.837407  0.972974
3480  1.144208  0.158194  0.986015
3481  1.741137  0.767748  0.973389
3482  1.627372  0.662222  0.965150
3483  1.960350  0.975939  0.984411
3484  1.186799  0.229938  0.956861
3485  1.917840  0.940472  0.977367
3486  1.871558  0.879388  0.992170
3487  1.977716  0.990979  0.986737
3488  1.976798  0.992627  0.984171
3489  1.945165  0.965308  0.979857
3490  1.950009  0.959791  0.990218
3491  1.958637  0.970264  0.988373
3492  1.194746  0.231360  0.963386
3493  1.946192  0.972450  0.973742
3494  1.939192  0.970182  0.969010
3495  1.981570  0.986885  0.994684
3496  1.891898  0.917466  0.974432
3497  1.935565  0.948231  0.987334
3498  1.958999  0.975403  0.983597
3499  1.792216  0.822643  0.969573
3500  1.570397  0.615495  0.954902
3501  1.709248  0.742910  0.966338
3502  1.289757  0.300393  0.989364
3503  1.854757  0.878231  0.976526
3504  1.952784  0.972275  0.980509
3505  1.334169  0.350420  0.983749
3506  1.934051  0.947713  0.986337
3507  1.909741  0.936851  0.972890
3508  1.813972  0.843444  0.970528
3509  1.961279  0.989761  0.971518
3510  1.888165  0.908129  0.980036
3511  1.861543  0.885854  0.975689
3512  1.943608  0.961001  0.982607
3513  1.950877  0.960259  0.990619
3514  1.984185  0.994819  0.989366
3515  1.810414  0.844488  0.965926
3516  1.889227  0.899570  0.989658
3517  1.800438  0.822199  0.978239
3518  1.974469  0.994882  0.979587
3519  1.961959  0.974896  0.987063
3520  1.870709  0.902696  0.968014
3521  1.688515  0.731036  0.957479
3522  1.963473  0.979783  0.983690
3523  1.708707  0.723134  0.985572
3524  1.946479  0.964827  0.981652
3525  1.812767  0.831100  0.981667
3526  1.943435  0.957535  0.985900
3527  1.344948  0.370392  0.974556
3528  1.873564  0.891101  0.982463
3529  1.960437  0.983264  0.977173
3530  1.870250  0.908012  0.962239
3531  1.400784  0.433105  0.967679
3532  1.962375  0.974422  0.987954
3533  1.940564  0.952629  0.987935
3534  1.534478  0.556685  0.977793
3535  1.285935  0.318163  0.967772
3536  1.538671  0.556399  0.982271
3537  1.924150  0.940808  0.983343
3538  1.924163  0.949540  0.974623
3539  1.898637  0.924166  0.974471
3540  1.766893  0.788786  0.978107
3541  1.102844  0.124307  0.978537
3542  1.883114  0.924796  0.958318
3543  1.872623  0.889934  0.982689
3544  1.829067  0.841659  0.987409
3545  1.560139  0.585377  0.974761
3546  1.940832  0.968637  0.972195
3547  1.926624  0.946943  0.979681
3548  1.835182  0.863954  0.971228
3549  1.687630  0.709421  0.978209
3550  1.556597  0.566790  0.989807
3551  1.742539  0.763451  0.979088
3552  1.605292  0.621829  0.983463
3553  1.405536  0.416221  0.989316
3554  1.885729  0.892896  0.992833
3555  1.334859  0.350526  0.984334
3556  1.937321  0.945527  0.991794
3557  1.725194  0.740164  0.985030
3558  1.801669  0.810316  0.991353
3559  1.954738  0.975784  0.978953
3560  1.763193  0.789357  0.973836
3561  1.784504  0.816688  0.967816
3562  1.967054  0.988632  0.978423
3563  1.964278  0.990342  0.973936
3564  1.561019  0.579732  0.981287
3565  1.844362  0.856426  0.987936
3566  1.943914  0.962769  0.981145
3567  1.630855  0.667922  0.962933
3568  1.845944  0.866643  0.979301
3569  1.978321  0.992353  0.985968
3570  1.953314  0.975601  0.977713
3571  1.290158  0.319786  0.970371
3572  1.902469  0.928093  0.974376
3573  1.443998  0.465605  0.978393
3574  1.968810  0.981297  0.987513
3575  1.929546  0.940276  0.989271
3576  1.807001  0.820620  0.986380
3577  1.865982  0.883874  0.982108
3578  1.504172  0.538569  0.965602
3579  1.811638  0.821978  0.989659
3580  1.903039  0.934226  0.968813
3581  1.860423  0.896161  0.964261
3582  1.962067  0.980641  0.981426
3583  1.940848  0.954253  0.986596
3584  1.425509  0.453821  0.971687
3585  1.863503  0.890738  0.972766
3586  1.946331  0.957008  0.989323
3587  1.961338  0.975240  0.986098
3588  1.697774  0.728924  0.968849
3589  1.831625  0.841782  0.989843
3590  1.923117  0.941321  0.981795
3591  1.750745  0.777416  0.973329
3592  1.981130  0.993125  0.988005
3593  1.941986  0.955147  0.986838
3594  1.461292  0.494252  0.967040
3595  1.958211  0.979701  0.978510
3596  1.969472  0.989356  0.980117
3597  1.946036  0.965172  0.980864
3598  1.737375  0.773316  0.964058
3599  1.885222  0.917433  0.967790
3600  1.906139  0.934474  0.971665
3601  1.574099  0.582206  0.991893
3602  1.881485  0.903376  0.978109
3603  1.749065  0.776229  0.972836
3604  1.986326  0.992154  0.994172
3605  1.898047  0.909458  0.988589
3606  1.925729  0.943169  0.982560
3607  1.911606  0.919559  0.992047
3608  1.737473  0.756421  0.981053
3609  1.638385  0.655860  0.982525
3610  1.542147  0.566764  0.975383
3611  1.738127  0.777197  0.960930
3612  1.811328  0.833134  0.978194
3613  1.909515  0.938588  0.970927
3614  1.593712  0.606240  0.987471
3615  1.957115  0.971975  0.985140
3616  1.960879  0.971392  0.989487
3617  1.590043  0.602422  0.987620
3618  1.958799  0.975676  0.983123
3619  1.557069  0.585967  0.971102
3620  1.964619  0.981380  0.983239
3621  1.752541  0.766384  0.986157
3622  1.796212  0.814468  0.981744
3623  1.866489  0.884649  0.981840
3624  1.931336  0.967606  0.963730
3625  1.933564  0.943059  0.990506
3626  1.963582  0.974459  0.989122
3627  1.893334  0.904518  0.988816
3628  1.946118  0.967318  0.978800
3629  1.926727  0.957130  0.969597
3630  1.780555  0.803523  0.977033
3631  1.923572  0.956899  0.966673
3632  1.982785  0.996495  0.986289
3633  1.166489  0.202273  0.964215
3634  1.950330  0.972161  0.978170
3635  1.906937  0.920639  0.986298
3636  1.818415  0.845207  0.973208
3637  1.736635  0.746623  0.990013
3638  1.908781  0.920931  0.987850
3639  1.977451  0.992599  0.984852
3640  1.963929  0.990867  0.973062
3641  1.511798  0.531178  0.980620
3642  1.656150  0.687644  0.968505
3643  1.946680  0.958782  0.987897
3644  1.334304  0.364069  0.970235
3645  1.722755  0.742162  0.980593
3646  1.981193  0.991874  0.989320
3647  1.895241  0.918467  0.976774
3648  1.767853  0.778284  0.989569
3649  1.851406  0.884151  0.967255
3650  1.940341  0.958273  0.982068
3651  1.914108  0.932816  0.981292
3652  1.647970  0.660202  0.987768
3653  1.939758  0.958931  0.980827
3654  1.937299  0.966676  0.970623
3655  1.228624  0.263803  0.964821
3656  1.955862  0.982425  0.973437
3657  1.836084  0.854642  0.981441
3658  1.834113  0.864950  0.969164
3659  1.622720  0.644327  0.978393
3660  1.974440  0.993540  0.980900
3661  1.957628  0.971981  0.985647
3662  1.840799  0.854247  0.986553
3663  1.949275  0.974333  0.974942
3664  1.942337  0.951183  0.991154
3665  1.975658  0.987571  0.988087
3666  1.687596  0.701259  0.986337
3667  1.905050  0.937712  0.967337
3668  1.883059  0.902740  0.980319
3669  1.736449  0.759802  0.976647
3670  1.900378  0.914582  0.985796
3671  1.918747  0.936149  0.982599
3672  1.728596  0.768764  0.959832
3673  1.602855  0.633658  0.969197
3674  1.692430  0.721153  0.971278
3675  1.951580  0.960476  0.991104
3676  1.881706  0.891442  0.990264
3677  1.949379  0.976266  0.973113
3678  1.479794  0.504668  0.975126
3679  1.663148  0.711144  0.952004
3680  1.608743  0.622989  0.985755
3681  1.673176  0.688985  0.984191
3682  1.934922  0.940707  0.994215
3683  1.922549  0.952556  0.969993
3684  1.967479  0.975052  0.992427
3685  1.935855  0.941870  0.993985
3686  1.933137  0.956472  0.976665
3687  1.957814  0.977381  0.980433
3688  1.763544  0.783416  0.980128
3689  1.954011  0.972083  0.981928
3690  1.799531  0.833905  0.965627
3691  1.463737  0.497190  0.966547
3692  1.976861  0.987196  0.989665
3693  1.587440  0.605868  0.981572
3694  1.901121  0.915240  0.985881
3695  1.913355  0.934197  0.979158
3696  1.898335  0.921176  0.977159
3697  1.878345  0.895326  0.983019
3698  1.802674  0.814408  0.988266
3699  1.977929  0.990706  0.987224
3700  1.944099  0.967190  0.976909
3701  1.781039  0.815082  0.965957
3702  1.919916  0.934827  0.985089
3703  1.871696  0.890922  0.980774
3704  1.968595  0.983664  0.984931
3705  1.931851  0.949355  0.982496
3706  1.604665  0.621593  0.983072
3707  1.682431  0.722699  0.959732
3708  1.954706  0.967322  0.987385
3709  1.777244  0.808045  0.969200
3710  1.922833  0.965398  0.957435
3711  1.763871  0.785662  0.978209
3712  1.933130  0.951202  0.981928
3713  1.894408  0.908865  0.985544
3714  1.972771  0.986712  0.986059
3715  1.955441  0.980169  0.975272
3716  1.953851  0.975177  0.978674
3717  1.862971  0.885127  0.977843
3718  1.925586  0.947052  0.978534
3719  1.920540  0.946088  0.974452
3720  1.916398  0.931932  0.984466
3721  1.926948  0.954563  0.972385
3722  1.815134  0.827999  0.987135
3723  1.876495  0.889090  0.987406
3724  1.725757  0.733960  0.991796
3725  1.981698  0.994514  0.987184
3726  1.841321  0.856440  0.984880
3727  1.979627  0.994045  0.985583
3728  1.802686  0.824449  0.978237
3729  1.973829  0.986124  0.987705
3730  1.926747  0.943647  0.983099
3731  1.904223  0.919724  0.984499
3732  1.501781  0.532257  0.969523
3733  1.942676  0.959631  0.983045
3734  1.986936  0.997723  0.989213
3735  1.896309  0.942099  0.954210
3736  1.857906  0.881814  0.976092
3737  1.837377  0.872476  0.964901
3738  1.958014  0.972580  0.985434
3739  1.966670  0.972425  0.994245
3740  1.905873  0.935194  0.970679
3741  1.482064  0.502694  0.979370
3742  1.277608  0.311586  0.966022
3743  1.518321  0.554165  0.964156
3744  1.807846  0.829333  0.978514
3745  1.159570  0.180421  0.979149
3746  1.745652  0.778106  0.967546
3747  1.783474  0.823806  0.959668
3748  1.648504  0.681788  0.966716
3749  1.499709  0.509752  0.989957
3750  1.919168  0.950821  0.968347
3751  1.969189  0.983434  0.985755
3752  1.261884  0.295558  0.966326
3753  1.791172  0.802780  0.988391
3754  1.915769  0.934374  0.981395
3755  1.798081  0.833643  0.964438
3756  1.939764  0.959206  0.980558
3757  1.041608  0.060796  0.980813
3758  1.710091  0.739359  0.970732
3759  1.875718  0.898812  0.976906
